IP_Address,NA,C,DateTime,E,Request_Method,status code sent by server,size of obejct retrun to the client,Referring_URL,User_Agent
196.47.64.42,-,-,[21/Jan/2019:23:20:36,+0000],GET /wp-includes/wp-tomar.php HTTP/1.1,301,-,socialstudio.in,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36"
196.47.64.42,-,-,[21/Jan/2019:23:20:43,+0000],GET /wp-includes/wp-tomar.php HTTP/1.1,404,2072,socialstudio.in,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36"
216.244.66.248,-,-,[22/Jan/2019:00:44:59,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
192.185.129.72,-,-,[22/Jan/2019:00:45:05,+0000],POST /wp-cron.php?doing_wp_cron=1548117905.2415180206298828125000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548117905.2415180206298828125000,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:00:47:04,+0000],POST /wp-cron.php?doing_wp_cron=1548118024.1386399269104003906250 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548118024.1386399269104003906250,WordPress/4.9.9; http://www.socialstudio.in
5.255.250.77,-,-,[22/Jan/2019:00:47:03,+0000],GET /cart-2 HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
37.9.87.134,-,-,[22/Jan/2019:00:47:06,+0000],GET /cart-2/ HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
178.154.244.145,-,-,[22/Jan/2019:01:10:22,+0000],GET /2018/06/01/online-reputation-and-management HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
192.185.129.72,-,-,[22/Jan/2019:01:10:26,+0000],POST /wp-cron.php?doing_wp_cron=1548119425.1447780132293701171875 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548119425.1447780132293701171875,WordPress/4.9.9; http://www.socialstudio.in
93.158.166.147,-,-,[22/Jan/2019:01:10:39,+0000],GET /2018/06/01/online-reputation-and-management HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
192.185.129.72,-,-,[22/Jan/2019:01:24:25,+0000],POST /wp-cron.php?doing_wp_cron=1548120265.3310689926147460937500 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548120265.3310689926147460937500,WordPress/4.9.9; http://www.socialstudio.in
5.255.250.168,-,-,[22/Jan/2019:01:24:28,+0000],GET /2018/11/02/hello-world/ HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
134.249.141.24,-,-,[22/Jan/2019:01:36:09,+0000],GET /?author=1 HTTP/1.1,301,-,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
5.255.250.94,-,-,[22/Jan/2019:01:24:24,+0000],GET /robots.txt HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
37.9.87.157,-,-,[22/Jan/2019:01:24:31,+0000],GET /2018/11/02/hello-world HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
134.249.141.24,-,-,[22/Jan/2019:01:36:06,+0000],GET / HTTP/1.1,301,-,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
216.244.66.248,-,-,[22/Jan/2019:01:31:37,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
134.249.141.24,-,-,[22/Jan/2019:01:36:10,+0000],POST /xmlrpc.php HTTP/1.1,301,-,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
192.185.129.72,-,-,[22/Jan/2019:01:36:08,+0000],POST /wp-cron.php?doing_wp_cron=1548120968.0158789157867431640625 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548120968.0158789157867431640625,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:01:48:39,+0000],POST /wp-cron.php?doing_wp_cron=1548121719.0169448852539062500000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548121719.0169448852539062500000,WordPress/4.9.9; http://www.socialstudio.in
5.188.62.5,-,-,[22/Jan/2019:01:48:38,+0000],POST /xmlrpc.php HTTP/1.1,200,403,-,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
192.185.129.72,-,-,[22/Jan/2019:01:31:46,+0000],POST /wp-cron.php?doing_wp_cron=1548120706.4721539020538330078125 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548120706.4721539020538330078125,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:02:39:03,+0000],POST /wp-cron.php?doing_wp_cron=1548124743.8871250152587890625000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548124743.8871250152587890625000,WordPress/4.9.9; http://www.socialstudio.in
37.9.87.199,-,-,[22/Jan/2019:02:39:00,+0000],GET /contact-us HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
37.9.87.134,-,-,[22/Jan/2019:02:39:05,+0000],GET /contact-us/ HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
5.255.250.94,-,-,[22/Jan/2019:02:49:09,+0000],GET /services/ HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
93.158.161.113,-,-,[22/Jan/2019:02:49:12,+0000],GET /services HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
192.185.129.72,-,-,[22/Jan/2019:02:49:10,+0000],POST /wp-cron.php?doing_wp_cron=1548125350.5341560840606689453125 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548125350.5341560840606689453125,WordPress/4.9.9; http://www.socialstudio.in
47.91.104.30,-,-,[22/Jan/2019:04:01:30,+0000],GET /robots.txt HTTP/1.1,200,2072,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:48.0) Gecko/20100101 Firefox/48.0
47.91.104.30,-,-,[22/Jan/2019:04:01:33,+0000],GET /?author=1 HTTP/1.1,301,-,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:48.0) Gecko/20100101 Firefox/48.0
93.158.161.113,-,-,[22/Jan/2019:04:05:01,+0000],GET /portfolio/ HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
37.9.87.157,-,-,[22/Jan/2019:04:05:04,+0000],GET /portfolio HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
192.185.129.72,-,-,[22/Jan/2019:04:01:31,+0000],POST /wp-cron.php?doing_wp_cron=1548129691.9542369842529296875000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548129691.9542369842529296875000,WordPress/4.9.9; http://www.socialstudio.in
47.91.104.30,-,-,[22/Jan/2019:04:01:35,+0000],POST /xmlrpc.php HTTP/1.1,301,-,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:48.0) Gecko/20100101 Firefox/48.0
192.185.129.72,-,-,[22/Jan/2019:04:05:02,+0000],POST /wp-cron.php?doing_wp_cron=1548129902.9298839569091796875000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548129902.9298839569091796875000,WordPress/4.9.9; http://www.socialstudio.in
100.43.90.105,-,-,[22/Jan/2019:04:46:47,+0000],GET /2018/06/01/online-reputation-and-management/ HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
37.9.87.199,-,-,[22/Jan/2019:04:46:50,+0000],GET /2018/06/01/online-reputation-and-management HTTP/1.1,301,-,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
5.255.250.121,-,-,[22/Jan/2019:04:46:30,+0000],GET /robots.txt HTTP/1.1,200,2072,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
192.185.129.72,-,-,[22/Jan/2019:04:46:45,+0000],POST /wp-cron.php?doing_wp_cron=1548132405.1944758892059326171875 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548132405.1944758892059326171875,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:04:46:46,+0000],POST /wp-admin/admin-ajax.php?action=wp_1_wc_privacy_cleanup&nonce=d6f9b93cd9 HTTP/1.1,200,-,http://www.socialstudio.in/wp-admin/admin-ajax.php?action=wp_1_wc_privacy_cleanup&nonce=d6f9b93cd9,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:04:46:51,+0000],POST /wp-cron.php?doing_wp_cron=1548132411.6601760387420654296875 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548132411.6601760387420654296875,WordPress/4.9.9; http://www.socialstudio.in
111.118.212.120,-,-,[22/Jan/2019:05:25:36,+0000],GET /.well-known/acme-challenge/8I2-KTCVAF5TJAVJX0C54JT-1S36L6IK HTTP/1.1,301,-,-,Cpanel-HTTP-Client/1.0
111.118.212.120,-,-,[22/Jan/2019:05:25:41,+0000],GET /.well-known/acme-challenge/RE5TL2-5936JXHM09ITNVVGJ51GACLMV HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:25:43,+0000],POST /wp-cron.php?doing_wp_cron=1548134743.4740140438079833984375 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548134743.4740140438079833984375,WordPress/4.9.9; http://www.socialstudio.in
111.118.212.120,-,-,[22/Jan/2019:05:25:45,+0000],GET /.well-known/acme-challenge/CK3TUIC-0CCP8O9UZ-6NE1DK42GVTRWA HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:25:48,+0000],GET /.well-known/acme-challenge/IKDT-9YBBO4S86ZR5VPR-GBDHKD5KCXS HTTP/1.1,301,-,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:25:55,+0000],GET /.well-known/acme-challenge/6AHR-EPWUWGA7G8Q4W-OORPQU1BUMVI_ HTTP/1.1,301,-,-,Cpanel-HTTP-Client/1.0
111.118.212.120,-,-,[22/Jan/2019:05:25:57,+0000],GET /.well-known/acme-challenge/6AHR-EPWUWGA7G8Q4W-OORPQU1BUMVI_ HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
111.118.212.120,-,-,[22/Jan/2019:05:26:00,+0000],GET /.well-known/acme-challenge/SP6Q2VBFDEB4OT23NV6ICE108ZBXK2AB HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:26:03,+0000],GET /.well-known/acme-challenge/AA5WX47HO0B3BSQ1RQHMN_A61Z46W_WG HTTP/1.1,301,-,-,Cpanel-HTTP-Client/1.0
111.118.212.120,-,-,[22/Jan/2019:05:26:04,+0000],GET /.well-known/acme-challenge/AA5WX47HO0B3BSQ1RQHMN_A61Z46W_WG HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:26:06,+0000],GET /.well-known/acme-challenge/2S8W6PPNVEG1KQ5DE-H0IGEU0YNWIDAC HTTP/1.1,301,-,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:25:42,+0000],POST /wp-cron.php?doing_wp_cron=1548134742.2151548862457275390625 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548134742.2151548862457275390625,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:05:25:56,+0000],POST /wp-cron.php?doing_wp_cron=1548134756.1152648925781250000000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548134756.1152648925781250000000,WordPress/4.9.9; http://www.socialstudio.in
111.118.212.120,-,-,[22/Jan/2019:05:25:49,+0000],GET /.well-known/acme-challenge/IKDT-9YBBO4S86ZR5VPR-GBDHKD5KCXS HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:25:51,+0000],GET /.well-known/acme-challenge/TRCYB5CNF3X_CCTYUS18LN01L4USC47P HTTP/1.1,301,-,-,Cpanel-HTTP-Client/1.0
111.118.212.120,-,-,[22/Jan/2019:05:25:52,+0000],GET /.well-known/acme-challenge/TRCYB5CNF3X_CCTYUS18LN01L4USC47P HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:25:59,+0000],GET /.well-known/acme-challenge/SP6Q2VBFDEB4OT23NV6ICE108ZBXK2AB HTTP/1.1,301,-,-,Cpanel-HTTP-Client/1.0
111.118.212.120,-,-,[22/Jan/2019:05:26:08,+0000],GET /.well-known/acme-challenge/2S8W6PPNVEG1KQ5DE-H0IGEU0YNWIDAC HTTP/1.1,404,2072,-,Cpanel-HTTP-Client/1.0
192.185.129.72,-,-,[22/Jan/2019:05:27:23,+0000],POST /wp-cron.php?doing_wp_cron=1548134843.7254281044006347656250 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548134843.7254281044006347656250,WordPress/4.9.9; http://www.socialstudio.in
216.244.66.248,-,-,[22/Jan/2019:05:27:22,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
34.212.135.35,-,-,[22/Jan/2019:05:51:38,+0000],GET / HTTP/1.1,200,2072,-,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
5.228.8.18,-,-,[22/Jan/2019:05:43:12,+0000],GET /wp-includes/js/jquery/jquery.js HTTP/1.1,200,97184,http://www.socialstudio.in/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 YaBrowser/18.10.2.163 Yowser/2.5 Safari/537.36"
5.228.8.18,-,-,[22/Jan/2019:05:43:12,+0000],GET /wp-content/uploads/2018/11/SOCIAL-STUDIO-LOGO.jpg HTTP/1.1,200,434116,http://www.socialstudio.in/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 YaBrowser/18.10.2.163 Yowser/2.5 Safari/537.36"
192.185.129.72,-,-,[22/Jan/2019:05:43:08,+0000],POST /wp-cron.php?doing_wp_cron=1548135788.8885550498962402343750 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548135788.8885550498962402343750,WordPress/4.9.9; http://www.socialstudio.in
5.228.8.18,-,-,[22/Jan/2019:05:43:07,+0000],GET / HTTP/1.1,301,-,https://yandex.ru/clck/jsredir?from=yandex.ru%3Bsearch%3Bweb%3B%3B&text=&etext=2041.1BM4OL7hQS_1R2d09BnsNpHmnmVo19PBzhFFIuE4hoj0SDpv9d-ELhF3rNBisdxH.429bd646a578d1d37336a4cfc8082a9d9b434f5e&uuid=&state=_BLhILn4SxNIvvL0W45KSic66uCIg23qh8iRG98qeIXmeppkgUc0YFUVNhHyyhJgRFg5yeLMIWU&data=UlNrNmk5WktYejR0eWJFYk1LdmtxbFZIY1M2dDBmMnFwY0tEa19QeTh6R3ZTVUtwQ2RueDFMQl9Ld1hYbFhhM0gxMnFfNk53bmMxVUFHeVd6bWZlUFZXcWFmeUNOQWdySGxLUjJEeTJIblU&b64e=2&sign=67d7f2d3cf24d2c522eefcc78f75caab&keyno=0&cst=AiuY0DBWFJ7IXge4WdYJQaYgAYq7JarraUd02eXtqOdxHdLgcAZigsfBB1k4pNFyKNgWm17OxO3TIzF5U6eorX8cA4YLCrSXVYyg-_Civy2-Ps2xJGEmvpjZ71bkxW9VzeK2m96UjFrUMo0v8LFm6eB9_n3R2OI4&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kp5uQozpMtKCWuAUzT58TqAZEBy_7TXCw8HURq8WLOofpGM9BpVrtC3KXv-zOZrhtYyWOJb0aAysoG8mTX-CJkvQ&l10n=ru&cts=1548135482226&mc=3.96011555705,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 YaBrowser/18.10.2.163 Yowser/2.5 Safari/537.36"
5.228.8.18,-,-,[22/Jan/2019:05:43:10,+0000],GET / HTTP/1.1,200,2072,https://yandex.ru/clck/jsredir?from=yandex.ru%3Bsearch%3Bweb%3B%3B&text=&etext=2041.1BM4OL7hQS_1R2d09BnsNpHmnmVo19PBzhFFIuE4hoj0SDpv9d-ELhF3rNBisdxH.429bd646a578d1d37336a4cfc8082a9d9b434f5e&uuid=&state=_BLhILn4SxNIvvL0W45KSic66uCIg23qh8iRG98qeIXmeppkgUc0YFUVNhHyyhJgRFg5yeLMIWU&data=UlNrNmk5WktYejR0eWJFYk1LdmtxbFZIY1M2dDBmMnFwY0tEa19QeTh6R3ZTVUtwQ2RueDFMQl9Ld1hYbFhhM0gxMnFfNk53bmMxVUFHeVd6bWZlUFZXcWFmeUNOQWdySGxLUjJEeTJIblU&b64e=2&sign=67d7f2d3cf24d2c522eefcc78f75caab&keyno=0&cst=AiuY0DBWFJ7IXge4WdYJQaYgAYq7JarraUd02eXtqOdxHdLgcAZigsfBB1k4pNFyKNgWm17OxO3TIzF5U6eorX8cA4YLCrSXVYyg-_Civy2-Ps2xJGEmvpjZ71bkxW9VzeK2m96UjFrUMo0v8LFm6eB9_n3R2OI4&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kp5uQozpMtKCWuAUzT58TqAZEBy_7TXCw8HURq8WLOofpGM9BpVrtC3KXv-zOZrhtYyWOJb0aAysoG8mTX-CJkvQ&l10n=ru&cts=1548135482226&mc=3.96011555705,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 YaBrowser/18.10.2.163 Yowser/2.5 Safari/537.36"
5.228.8.18,-,-,[22/Jan/2019:05:43:12,+0000],GET /wp-content/plugins/coming-soon/themes/default/bootstrap/css/bootstrap.min.css HTTP/1.1,200,121865,http://www.socialstudio.in/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 YaBrowser/18.10.2.163 Yowser/2.5 Safari/537.36"
5.228.8.18,-,-,[22/Jan/2019:05:43:12,+0000],GET /wp-content/plugins/coming-soon/themes/default/style.css HTTP/1.1,200,3058,http://www.socialstudio.in/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 YaBrowser/18.10.2.163 Yowser/2.5 Safari/537.36"
5.228.8.18,-,-,[22/Jan/2019:05:43:12,+0000],GET /wp-content/plugins/coming-soon/themes/default/bootstrap/js/bootstrap.min.js HTTP/1.1,200,27822,http://www.socialstudio.in/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 YaBrowser/18.10.2.163 Yowser/2.5 Safari/537.36"
192.185.129.72,-,-,[22/Jan/2019:05:51:30,+0000],POST /wp-cron.php?doing_wp_cron=1548136290.0737869739532470703125 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548136290.0737869739532470703125,WordPress/4.9.9; http://www.socialstudio.in
34.212.135.35,-,-,[22/Jan/2019:05:51:29,+0000],GET / HTTP/1.1,301,-,-,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
188.68.48.243,-,-,[22/Jan/2019:06:01:07,+0000],GET / HTTP/1.1,200,2072,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
188.68.48.243,-,-,[22/Jan/2019:06:01:04,+0000],GET / HTTP/1.1,301,-,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
192.185.129.72,-,-,[22/Jan/2019:06:14:30,+0000],POST /wp-cron.php?doing_wp_cron=1548137670.6653430461883544921875 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548137670.6653430461883544921875,WordPress/4.9.9; http://www.socialstudio.in
216.244.66.248,-,-,[22/Jan/2019:06:14:29,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
213.142.143.105,-,-,[22/Jan/2019:08:32:14,+0000],GET /administrator/index.php HTTP/1.0,301,-,-,-
213.142.143.105,-,-,[22/Jan/2019:08:32:11,+0000],GET /wp-login.php HTTP/1.0,301,-,-,-
192.185.129.72,-,-,[22/Jan/2019:08:32:16,+0000],POST /wp-cron.php?doing_wp_cron=1548145936.3129429817199707031250 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548145936.3129429817199707031250,WordPress/4.9.9; http://www.socialstudio.in
213.142.143.105,-,-,[22/Jan/2019:08:32:08,+0000],GET / HTTP/1.0,301,-,-,-
192.185.129.72,-,-,[22/Jan/2019:08:32:16,+0000],POST /wp-cron.php?doing_wp_cron=1548145936.3145658969879150390625 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548145936.3145658969879150390625,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:08:35:43,+0000],POST /wp-cron.php?doing_wp_cron=1548146143.0923690795898437500000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548146143.0923690795898437500000,WordPress/4.9.9; http://www.socialstudio.in
216.244.66.248,-,-,[22/Jan/2019:08:35:42,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
203.129.113.142,-,-,[22/Jan/2019:08:57:08,+0000],POST /index.php HTTP/1.1,200,2072,socialstudio.in,"Mozilla/5.1 (Windows NT 6.0; WOW64) AppleWebKit/533.36 (KHTML, like Gecko) Chrome/46.0.2754.75 Safari/533.36"
192.185.129.72,-,-,[22/Jan/2019:08:57:22,+0000],POST /wp-cron.php?doing_wp_cron=1548147442.5110330581665039062500 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548147442.5110330581665039062500,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:09:22:14,+0000],POST /wp-cron.php?doing_wp_cron=1548148934.4989480972290039062500 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548148934.4989480972290039062500,WordPress/4.9.9; http://www.socialstudio.in
216.244.66.248,-,-,[22/Jan/2019:09:22:13,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
216.244.66.248,-,-,[22/Jan/2019:10:10:20,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
192.185.129.72,-,-,[22/Jan/2019:10:10:26,+0000],POST /wp-cron.php?doing_wp_cron=1548151826.4491579532623291015625 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548151826.4491579532623291015625,WordPress/4.9.9; http://www.socialstudio.in
192.185.129.72,-,-,[22/Jan/2019:10:51:03,+0000],POST /wp-cron.php?doing_wp_cron=1548154263.9237020015716552734375 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548154263.9237020015716552734375,WordPress/4.9.9; http://www.socialstudio.in
8.28.16.254,-,-,[22/Jan/2019:10:50:59,+0000],GET / HTTP/1.1,301,-,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
192.185.129.72,-,-,[22/Jan/2019:11:43:05,+0000],POST /wp-cron.php?doing_wp_cron=1548157384.9504470825195312500000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548157384.9504470825195312500000,WordPress/4.9.9; http://www.socialstudio.in
216.244.66.248,-,-,[22/Jan/2019:11:42:37,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
192.185.129.72,-,-,[22/Jan/2019:12:22:49,+0000],POST /wp-cron.php?doing_wp_cron=1548159769.2289988994598388671875 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548159769.2289988994598388671875,WordPress/4.9.9; http://www.socialstudio.in
194.36.189.36,-,-,[22/Jan/2019:12:22:51,+0000],GET / HTTP/1.1,200,2072,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
194.36.189.36,-,-,[22/Jan/2019:12:22:31,+0000],GET / HTTP/1.1,301,-,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
192.185.129.72,-,-,[22/Jan/2019:12:28:11,+0000],POST /wp-cron.php?doing_wp_cron=1548160091.2413349151611328125000 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548160091.2413349151611328125000,WordPress/4.9.9; http://www.socialstudio.in
216.244.66.248,-,-,[22/Jan/2019:12:28:10,+0000],GET /robots.txt HTTP/1.1,200,2072,-,"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
192.185.129.72,-,-,[22/Jan/2019:12:22:49,+0000],POST /wp-cron.php?doing_wp_cron=1548159769.2300350666046142578125 HTTP/1.1,200,-,http://www.socialstudio.in/wp-cron.php?doing_wp_cron=1548159769.2300350666046142578125,WordPress/4.9.9; http://www.socialstudio.in
176.74.192.72,-,-,[22/Jan/2019:14:55:28,+0000],GET / HTTP/1.1,301,-,-,Mozilla/5.0 (X11; Linux x86_64; rv:63.0) Gecko/20100101 Firefox/63.0
